Time,True_Pitch,Sensor_Pitch
250.2,-0.313952598,-0.434711683
250.3,-0.470541567,-0.729323066
250.4,-0.626666168,-0.735365131
250.5,-0.782172325,-0.82102737
250.6,-0.936906573,-0.888756392
250.7,-1.090716207,-1.031753746
250.8,-1.243449436,-1.294412796
250.9,-1.39495553,-1.462637804
251,-1.545084972,-1.590922045
251.1,-1.693689601,-1.72559492
251.2,-1.840622763,-1.883875709
251.3,-1.985739453,-1.897127268
251.4,-2.128896458,-2.154938455
251.5,-2.269952499,-2.316921078
251.6,-2.408768371,-2.311348705
251.7,-2.545207079,-2.685064843
251.8,-2.679133975,-2.699682288
251.9,-2.810416889,-2.731094488
252,-2.938926261,-3.005614836
252.1,-3.064535268,-3.028705752
252.2,-3.187119949,-3.200492925
252.3,-3.306559327,-3.392592315
252.4,-3.42273553,-3.419317374
252.5,-3.535533906,-3.425815911
252.6,-3.644843137,-3.532506461
252.7,-3.750555348,-3.824864989
252.8,-3.852566214,-3.86124242
252.9,-3.950775062,-3.876051173
253,-4.045084972,-3.988919018
253.1,-4.135402871,-4.134279619
253.2,-4.221639628,-4.145886834
253.3,-4.303710135,-4.093457647
253.4,-4.3815334,-4.276625422
253.5,-4.455032621,-4.434738881
253.6,-4.524135262,-4.643970095
253.7,-4.588773128,-4.525104374
253.8,-4.648882429,-4.691241249
253.9,-4.704403845,-4.584959305
254,-4.755282581,-4.793566797
254.1,-4.801468428,-4.704432697
254.2,-4.842915806,-4.816320448
254.3,-4.87958381,-4.945039189
254.4,-4.911436254,-5.029881285
254.5,-4.938441703,-4.959429862
254.6,-4.960573507,-5.031087907
254.7,-4.977809823,-4.860915432
254.8,-4.990133642,-4.80132847
254.9,-4.997532802,-5.15054869
255,-5,-4.91906314
255.1,-4.997532802,-4.759124946
255.2,-4.990133642,-4.883499705
255.3,-4.977809823,-4.977192948
255.4,-4.960573507,-4.927153933
255.5,-4.938441703,-4.789519764
255.6,-4.911436254,-4.900394702
255.7,-4.87958381,-4.914493137
255.8,-4.842915806,-4.894030415
255.9,-4.801468428,-4.637778682
256,-4.755282581,-4.893820257
256.1,-4.704403845,-4.608148644
256.2,-4.648882429,-4.581866488
256.3,-4.588773128,-4.795466019
256.4,-4.524135262,-4.446606372
256.5,-4.455032621,-4.53534071
256.6,-4.3815334,-4.490075607
256.7,-4.303710135,-4.257005339
256.8,-4.221639628,-4.167087832
256.9,-4.135402871,-4.130556509
257,-4.045084972,-4.209323966
257.1,-3.950775062,-3.845810708
257.2,-3.852566214,-3.847603934
257.3,-3.750555348,-3.753144433
257.4,-3.644843137,-3.657027033
257.5,-3.535533906,-3.667333898
257.6,-3.42273553,-3.3676869
257.7,-3.306559327,-3.304526694
257.8,-3.187119949,-3.260068543
257.9,-3.064535268,-3.067279878
258,-2.938926261,-2.870964918
258.1,-2.810416889,-2.961396224
258.2,-2.679133975,-2.697558498
258.3,-2.545207079,-2.356915099
258.4,-2.408768371,-2.348567627
258.5,-2.269952499,-2.201948232
258.6,-2.128896458,-2.139776628
258.7,-1.985739453,-1.829587121
258.8,-1.840622763,-1.821356663
258.9,-1.693689601,-1.728483455
259,-1.545084972,-1.50465026
259.1,-1.39495553,-1.505828758
259.2,-1.243449436,-1.179147486
259.3,-1.090716207,-1.014908194
259.4,-0.936906573,-0.984726911
259.5,-0.782172325,-0.820326201
259.6,-0.626666168,-0.686717205
259.7,-0.470541567,-0.555511372
259.8,-0.313952598,-0.324077551
259.9,-0.157053795,-0.134626146
260,1.96067283990894e-14,0.200631936
260.1,0.157053795,0.285570043
260.2,0.313952598,0.192331708
260.3,0.470541567,0.565524689
260.4,0.626666168,0.639977654
260.5,0.782172325,0.708689088
260.6,0.936906573,0.980367819
260.7,1.090716207,1.190046841
260.8,1.243449436,1.203176172
260.9,1.39495553,1.411842973
261,1.545084972,1.451358593
261.1,1.693689601,1.469283001
261.2,1.840622763,1.765525001
261.3,1.985739453,1.946422442
261.4,2.128896458,2.126183588
261.5,2.269952499,2.183310006
261.6,2.408768371,2.531488544
261.7,2.545207079,2.512851814
261.8,2.679133975,2.662079748
261.9,2.810416889,2.980897528
262,2.938926261,2.94319735
262.1,3.064535268,3.053028561
262.2,3.187119949,3.008350777
262.3,3.306559327,3.230513387
262.4,3.42273553,3.48389059
262.5,3.535533906,3.469034495
262.6,3.644843137,3.67382582
262.7,3.750555348,3.873016498
262.8,3.852566214,3.776113821
262.9,3.950775062,3.927333705
263,4.045084972,4.012451909
263.1,4.135402871,4.031292957
263.2,4.221639628,4.394787169
263.3,4.303710135,4.495337042
263.4,4.3815334,4.348852335
263.5,4.455032621,4.349166503
263.6,4.524135262,4.477624588
263.7,4.588773128,4.518835053
263.8,4.648882429,4.654884672
263.9,4.704403845,4.54871518
264,4.755282581,4.62930877
264.1,4.801468428,4.760218746
264.2,4.842915806,4.724104225
264.3,4.87958381,4.864967995
264.4,4.911436254,4.860201444
264.5,4.938441703,4.895525568
264.6,4.960573507,4.834031824
264.7,4.977809823,5.083733251
264.8,4.990133642,4.896166685
264.9,4.997532802,4.90702516
265,5,4.929900353
265.1,4.997532802,4.962432974
265.2,4.990133642,4.930145196
265.3,4.977809823,4.95997128
265.4,4.960573507,5.021935699
265.5,4.938441703,5.000620818
265.6,4.911436254,4.915329559
265.7,4.87958381,4.829643263
265.8,4.842915806,4.762937948
265.9,4.801468428,4.882863332
266,4.755282581,5.029694668
266.1,4.704403845,4.697101718
266.2,4.648882429,4.589858409
266.3,4.588773128,4.461008528
266.4,4.524135262,4.621363066
266.5,4.455032621,4.423160457
266.6,4.3815334,4.296209917
266.7,4.303710135,4.325049879
266.8,4.221639628,4.381569619
266.9,4.135402871,4.069697787
267,4.045084972,3.997241305
267.1,3.950775062,3.89077278
267.2,3.852566214,3.827400744
267.3,3.750555348,3.707332356
267.4,3.644843137,3.632451597
267.5,3.535533906,3.446508062
267.6,3.42273553,3.299620442
267.7,3.306559327,3.2789185
267.8,3.187119949,3.119987248
267.9,3.064535268,3.310804625
268,2.938926261,2.848698636
268.1,2.810416889,2.65870206
268.2,2.679133975,2.559542131
268.3,2.545207079,2.466439993
268.4,2.408768371,2.284880571
268.5,2.269952499,2.46488624
268.6,2.128896458,1.977619663
268.7,1.985739453,1.933800236
268.8,1.840622763,1.761320541
268.9,1.693689601,1.763216732
269,1.545084972,1.614144642
269.1,1.39495553,1.484637315
269.2,1.243449436,1.368114386
269.3,1.090716207,1.025655634
269.4,0.936906573,0.960114071
269.5,0.782172325,0.779836717
269.6,0.626666168,0.65943282
269.7,0.470541567,0.493269423
269.8,0.313952598,0.121627946
269.9,0.157053795,0.075318406
270,3.42963001824918e-14,-0.038851173
270.1,-0.157053795,-0.067261365
270.2,-0.313952598,-0.447396658
270.3,-0.470541567,-0.461842759
270.4,-0.626666168,-0.730157164
270.5,-0.782172325,-0.784403091
270.6,-0.936906573,-1.001991886
270.7,-1.090716207,-0.932808829
270.8,-1.243449436,-1.211962524
270.9,-1.39495553,-1.409057164
271,-1.545084972,-1.573792627
271.1,-1.693689601,-1.422239879
271.2,-1.840622763,-1.7810865
271.3,-1.985739453,-1.926312917
271.4,-2.128896458,-2.159016333
271.5,-2.269952499,-2.227880604
271.6,-2.408768371,-2.446886545
271.7,-2.545207079,-2.618605611
271.8,-2.679133975,-2.737681061
271.9,-2.810416889,-3.040962384
272,-2.938926261,-2.774540684
272.1,-3.064535268,-3.256152335
272.2,-3.187119949,-3.244776348
272.3,-3.306559327,-3.297722358
272.4,-3.42273553,-3.304865207
272.5,-3.535533906,-3.582433961
272.6,-3.644843137,-3.503780574
272.7,-3.750555348,-3.755293591
272.8,-3.852566214,-3.831258627
272.9,-3.950775062,-3.85295311
273,-4.045084972,-3.878811738
273.1,-4.135402871,-3.999600523
273.2,-4.221639628,-4.338318763
273.3,-4.303710135,-4.404176421
273.4,-4.3815334,-4.382937733
273.5,-4.455032621,-4.177401302
273.6,-4.524135262,-4.583987494
273.7,-4.588773128,-4.673185012
273.8,-4.648882429,-4.616816972
273.9,-4.704403845,-4.735968486
274,-4.755282581,-4.721128887
274.1,-4.801468428,-5.033903766
274.2,-4.842915806,-4.760851443
274.3,-4.87958381,-4.939883971
274.4,-4.911436254,-4.922769958
274.5,-4.938441703,-4.883527623
274.6,-4.960573507,-5.048718617
274.7,-4.977809823,-4.8125212
274.8,-4.990133642,-4.952012842
274.9,-4.997532802,-4.867267525
275,-5,-4.931512791
275.1,-4.997532802,-4.976258368
275.2,-4.990133642,-5.058149873
275.3,-4.977809823,-4.992147382
275.4,-4.960573507,-4.930354497
275.5,-4.938441703,-4.982978469
275.6,-4.911436254,-4.890194125
275.7,-4.87958381,-4.864246912
275.8,-4.842915806,-4.745639135
275.9,-4.801468428,-4.855976839
276,-4.755282581,-4.994503677
276.1,-4.704403845,-4.712243256
276.2,-4.648882429,-4.720700713
276.3,-4.588773128,-4.518975852
276.4,-4.524135262,-4.237756353
276.5,-4.455032621,-4.336397203
276.6,-4.3815334,-4.368372054
276.7,-4.303710135,-4.363496088
276.8,-4.221639628,-4.3551408
276.9,-4.135402871,-4.061627199
277,-4.045084972,-4.021045454
277.1,-3.950775062,-3.970294055
277.2,-3.852566214,-3.958928479
277.3,-3.750555348,-3.840032483
277.4,-3.644843137,-3.611626644
277.5,-3.535533906,-3.487883094
277.6,-3.42273553,-3.418909397
277.7,-3.306559327,-3.411092398
277.8,-3.187119949,-3.332402854
277.9,-3.064535268,-3.122504948
278,-2.938926261,-2.812286628
278.1,-2.810416889,-2.707510408
278.2,-2.679133975,-2.564667188
278.3,-2.545207079,-2.605350559
278.4,-2.408768371,-2.420130865
278.5,-2.269952499,-2.255660844
278.6,-2.128896458,-2.068761581
278.7,-1.985739453,-1.861800101
278.8,-1.840622763,-1.954272798
278.9,-1.693689601,-1.738403277
279,-1.545084972,-1.510365292
279.1,-1.39495553,-1.221990079
279.2,-1.243449436,-1.130704011
279.3,-1.090716207,-1.225359474
279.4,-0.936906573,-0.894537247
279.5,-0.782172325,-0.730771551
279.6,-0.626666168,-0.660384507
279.7,-0.470541567,-0.40286459
279.8,-0.313952598,-0.516432439
279.9,-0.157053795,-0.439045645
280,-1.71E-14,-0.0369623
280.1,0.157053795,0.240583432
280.2,0.313952598,0.122226698
280.3,0.470541567,0.685664186
280.4,0.626666168,0.538780298
280.5,0.782172325,0.818831181
280.6,0.936906573,1.039055678
280.7,1.090716207,0.980803791
280.8,1.243449436,1.158702212
280.9,1.39495553,1.473419704
281,1.545084972,1.653294923
281.1,1.693689601,1.64731924
281.2,1.840622763,1.73137851
281.3,1.985739453,1.903307283
281.4,2.128896458,2.022301064
281.5,2.269952499,2.285287869
281.6,2.408768371,2.3666972
281.7,2.545207079,2.56502583
281.8,2.679133975,2.766686494
281.9,2.810416889,2.926744011
282,2.938926261,2.917317679
282.1,3.064535268,2.99337885
282.2,3.187119949,3.223499531
282.3,3.306559327,3.245341805
282.4,3.42273553,3.275812731
282.5,3.535533906,3.383650945
282.6,3.644843137,3.631534783
282.7,3.750555348,3.692037739
282.8,3.852566214,4.056597072
282.9,3.950775062,3.898829146
283,4.045084972,4.039521693
283.1,4.135402871,3.997851071
283.2,4.221639628,4.124017446
283.3,4.303710135,4.230971015
283.4,4.3815334,4.277387424
283.5,4.455032621,4.475108537
283.6,4.524135262,4.499499048
283.7,4.588773128,4.813938242
283.8,4.648882429,4.579294729
283.9,4.704403845,4.702364246
284,4.755282581,4.856042021
284.1,4.801468428,4.920486777
284.2,4.842915806,4.864479585
284.3,4.87958381,4.708629162
284.4,4.911436254,4.78687608
284.5,4.938441703,4.904018915
284.6,4.960573507,4.97701933
284.7,4.977809823,4.857249292
284.8,4.990133642,5.040428886
284.9,4.997532802,5.030495268
285,5,5.193306424
285.1,4.997532802,4.944125159
285.2,4.990133642,5.100817321
285.3,4.977809823,4.916205624
285.4,4.960573507,5.116029067
285.5,4.938441703,4.770569912
285.6,4.911436254,4.89743481
285.7,4.87958381,4.838658647
285.8,4.842915806,4.778435724
285.9,4.801468428,4.748730275
286,4.755282581,4.707101498
286.1,4.704403845,4.696644023
286.2,4.648882429,4.648763624
286.3,4.588773128,4.671650847
286.4,4.524135262,4.706057337
286.5,4.455032621,4.414514124
286.6,4.3815334,4.27547005
286.7,4.303710135,4.34360899
286.8,4.221639628,4.204002493
286.9,4.135402871,4.008364762
287,4.045084972,3.937986221
287.1,3.950775062,4.010489099
287.2,3.852566214,3.88169786
287.3,3.750555348,3.690585726
287.4,3.644843137,3.55454881
287.5,3.535533906,3.554707642
287.6,3.42273553,3.412220876
287.7,3.306559327,3.282865778
287.8,3.187119949,3.278989599
287.9,3.064535268,2.990720727
288,2.938926261,2.868617236
288.1,2.810416889,2.76217691
288.2,2.679133975,2.553635495
288.3,2.545207079,2.440834048
288.4,2.408768371,2.279866507
288.5,2.269952499,2.231645195
288.6,2.128896458,1.978211145
288.7,1.985739453,2.071868016
288.8,1.840622763,1.82919926
288.9,1.693689601,1.7990507
289,1.545084972,1.368366256
289.1,1.39495553,1.341550959
289.2,1.243449436,1.490627997
289.3,1.090716207,1.038168793
289.4,0.936906573,0.953671689
289.5,0.782172325,0.823557908
289.6,0.626666168,0.638306945
289.7,0.470541567,0.384771984
289.8,0.313952598,0.492134862
289.9,0.157053795,0.168289325
290,-6.19E-18,-0.106164158
290.1,-0.157053795,-0.176730994
290.2,-0.313952598,-0.395913505
290.3,-0.470541567,-0.550154466
290.4,-0.626666168,-0.671431914
290.5,-0.782172325,-0.770751736
290.6,-0.936906573,-1.020256143
290.7,-1.090716207,-1.040376153
290.8,-1.243449436,-1.11410681
290.9,-1.39495553,-1.434272275
291,-1.545084972,-1.568315287
291.1,-1.693689601,-1.839584828
291.2,-1.840622763,-1.782633416
291.3,-1.985739453,-1.71018546
291.4,-2.128896458,-2.247425139
291.5,-2.269952499,-2.386150541
291.6,-2.408768371,-2.412905275
291.7,-2.545207079,-2.514973628
291.8,-2.679133975,-2.71602533
291.9,-2.810416889,-2.697816803
292,-2.938926261,-2.83375385
292.1,-3.064535268,-3.0894017
292.2,-3.187119949,-3.249018854
292.3,-3.306559327,-3.380395314
292.4,-3.42273553,-3.701367485
292.5,-3.535533906,-3.65992442
292.6,-3.644843137,-3.653771176
292.7,-3.750555348,-3.735595265
292.8,-3.852566214,-3.98519914
292.9,-3.950775062,-3.721348443
293,-4.045084972,-3.895379574
293.1,-4.135402871,-4.15937635
293.2,-4.221639628,-4.318676725
293.3,-4.303710135,-4.197065339
293.4,-4.3815334,-4.308846477
293.5,-4.455032621,-4.413783694
293.6,-4.524135262,-4.503623001
293.7,-4.588773128,-4.562089317
293.8,-4.648882429,-4.610616339
293.9,-4.704403845,-4.800921573
294,-4.755282581,-4.763999303
294.1,-4.801468428,-4.94360407
294.2,-4.842915806,-4.857073843
294.3,-4.87958381,-4.861371646
294.4,-4.911436254,-4.728831254
294.5,-4.938441703,-4.946095502
294.6,-4.960573507,-4.940344699
294.7,-4.977809823,-4.977006101
294.8,-4.990133642,-4.966848461
294.9,-4.997532802,-4.918716574
295,-5,-5.055603451
295.1,-4.997532802,-4.96203182
295.2,-4.990133642,-5.068218446
295.3,-4.977809823,-4.999544957
295.4,-4.960573507,-5.063764385
295.5,-4.938441703,-4.905793533
295.6,-4.911436254,-4.866704532
295.7,-4.87958381,-4.914942694
295.8,-4.842915806,-4.827916539
295.9,-4.801468428,-4.711224779
296,-4.755282581,-4.801180572
296.1,-4.704403845,-4.742252661
296.2,-4.648882429,-4.530219511
296.3,-4.588773128,-4.460887191
296.4,-4.524135262,-4.453770352
296.5,-4.455032621,-4.478362504
296.6,-4.3815334,-4.278768363
296.7,-4.303710135,-4.291943646
296.8,-4.221639628,-4.200794692
296.9,-4.135402871,-4.277275708
297,-4.045084972,-4.057690521
297.1,-3.950775062,-3.926913813
297.2,-3.852566214,-3.801091115
297.3,-3.750555348,-3.759557498
297.4,-3.644843137,-3.845808653
297.5,-3.535533906,-3.626564302
297.6,-3.42273553,-3.474831356
297.7,-3.306559327,-3.420458504
297.8,-3.187119949,-3.140358808
297.9,-3.064535268,-3.078432205
298,-2.938926261,-3.126505687
298.1,-2.810416889,-2.943171307
298.2,-2.679133975,-2.548359457
298.3,-2.545207079,-2.522053763
298.4,-2.408768371,-2.613548734
298.5,-2.269952499,-2.383634166
298.6,-2.128896458,-2.330017212
298.7,-1.985739453,-1.887132946
298.8,-1.840622763,-1.99318711
298.9,-1.693689601,-1.647575022
299,-1.545084972,-1.602435835
299.1,-1.39495553,-1.499646535
299.2,-1.243449436,-1.162541627
299.3,-1.090716207,-1.277989176
299.4,-0.936906573,-0.931494723
299.5,-0.782172325,-0.710075332
299.6,-0.626666168,-0.596065417
299.7,-0.470541567,-0.470395052
299.8,-0.313952598,-0.33254607
299.9,-0.157053795,-0.066158675
300,-5.39E-14,10
300.1,0.157053795,10
300.2,0.313952598,10
300.3,0.470541567,10
300.4,0.626666168,10
300.5,0.782172325,10
300.6,0.936906573,10
300.7,1.090716207,10
300.8,1.243449436,10
300.9,1.39495553,10
301,1.545084972,10
301.1,1.693689601,10
301.2,1.840622763,10
301.3,1.985739453,10
301.4,2.128896458,10
301.5,2.269952499,10
301.6,2.408768371,10
301.7,2.545207079,10
301.8,2.679133975,10
301.9,2.810416889,10
302,2.938926261,10
302.1,3.064535268,3.036690029
302.2,3.187119949,3.071206342
302.3,3.306559327,3.18181559
302.4,3.42273553,3.315893931
302.5,3.535533906,3.421950974
302.6,3.644843137,3.690047941
302.7,3.750555348,3.82697905
302.8,3.852566214,3.824520163
302.9,3.950775062,4.007287879
303,4.045084972,3.952619479
303.1,4.135402871,4.184947052
303.2,4.221639628,4.250594197
303.3,4.303710135,4.483169013
303.4,4.3815334,4.589476751
303.5,4.455032621,4.514100405
303.6,4.524135262,4.56011157
303.7,4.588773128,4.598928188
303.8,4.648882429,4.631367111
303.9,4.704403845,4.786618705
304,4.755282581,4.916741731
304.1,4.801468428,4.899190196
304.2,4.842915806,4.73814924
304.3,4.87958381,4.657547009
304.4,4.911436254,5.090608917
304.5,4.938441703,5.000964575
304.6,4.960573507,4.939447498
304.7,4.977809823,5.157135347
304.8,4.990133642,4.928109622
304.9,4.997532802,4.891212661
305,5,4.924270696
305.1,4.997532802,4.989568188
305.2,4.990133642,5.063957137
305.3,4.977809823,5.000751634
305.4,4.960573507,4.765755413
305.5,4.938441703,5.277927945
305.6,4.911436254,4.906034705
305.7,4.87958381,4.841203781
305.8,4.842915806,4.95981215
305.9,4.801468428,4.850311714
306,4.755282581,4.820102789
306.1,4.704403845,4.85718358
306.2,4.648882429,4.742342943
306.3,4.588773128,4.592438274
306.4,4.524135262,4.677734242
306.5,4.455032621,4.459629091
306.6,4.3815334,4.180087214
306.7,4.303710135,4.216588428
306.8,4.221639628,4.367983267
306.9,4.135402871,4.163198744
307,4.045084972,4.068202799
307.1,3.950775062,3.887887437
307.2,3.852566214,4.012892102
307.3,3.750555348,3.739883233
307.4,3.644843137,3.693164217
307.5,3.535533906,3.546870421
307.6,3.42273553,3.233827363
307.7,3.306559327,3.193643979
307.8,3.187119949,3.1668357
307.9,3.064535268,3.055500882
308,2.938926261,3.043551747
308.1,2.810416889,2.661238382
308.2,2.679133975,2.597339921
308.3,2.545207079,2.541525088
308.4,2.408768371,2.451498561
308.5,2.269952499,2.183699954
308.6,2.128896458,2.11760786
308.7,1.985739453,1.835315225
308.8,1.840622763,1.72198213
308.9,1.693689601,1.698157
309,1.545084972,1.415296075
309.1,1.39495553,1.402794381
309.2,1.243449436,1.227670973
309.3,1.090716207,1.023498747
309.4,0.936906573,0.940186196
309.5,0.782172325,0.871320269
309.6,0.626666168,0.586431801
309.7,0.470541567,0.529484166
309.8,0.313952598,0.316254365
309.9,0.157053795,0.118030697
310,3.67455937807865e-14,0.113475606
310.1,-0.157053795,-0.050692397
310.2,-0.313952598,-0.512161945
310.3,-0.470541567,-0.387047788
310.4,-0.626666168,-0.648969382
310.5,-0.782172325,-0.641480984
310.6,-0.936906573,-0.808538622
310.7,-1.090716207,-1.073563157
310.8,-1.243449436,-1.325563955
310.9,-1.39495553,-1.285874549
311,-1.545084972,-1.510583358
311.1,-1.693689601,-1.726150334
311.2,-1.840622763,-1.843777752
311.3,-1.985739453,-2.107584694
311.4,-2.128896458,-2.252714641
311.5,-2.269952499,-2.358926147
311.6,-2.408768371,-2.292678919
311.7,-2.545207079,-2.696129922
311.8,-2.679133975,-2.58049638
311.9,-2.810416889,-2.790695651
312,-2.938926261,-3.095630976
312.1,-3.064535268,-3.154320337
312.2,-3.187119949,-3.321611846
312.3,-3.306559327,-3.315443042
312.4,-3.42273553,-3.365800745
312.5,-3.535533906,-3.400262092
312.6,-3.644843137,-3.472057528
312.7,-3.750555348,-3.674005571
312.8,-3.852566214,-3.835809591
312.9,-3.950775062,-4.096985126
313,-4.045084972,-4.159075556
313.1,-4.135402871,-4.224098232
313.2,-4.221639628,-4.213083813
313.3,-4.303710135,-4.170517076
313.4,-4.3815334,-4.413175649
313.5,-4.455032621,-4.408680142
313.6,-4.524135262,-4.436157842
313.7,-4.588773128,-4.520967223
313.8,-4.648882429,-4.583487301
313.9,-4.704403845,-4.778666443
314,-4.755282581,-4.782991007
314.1,-4.801468428,-4.773967085
314.2,-4.842915806,-4.868190601
314.3,-4.87958381,-4.885015995
314.4,-4.911436254,-4.903110572
314.5,-4.938441703,-4.994248366
314.6,-4.960573507,-5.057213049
314.7,-4.977809823,-5.042677185
314.8,-4.990133642,-5.259332951
314.9,-4.997532802,-5.232976365
315,-5,-5.108714874
315.1,-4.997532802,-5.108158551
315.2,-4.990133642,-5.161660248
315.3,-4.977809823,-4.946087638
315.4,-4.960573507,-5.044757606
315.5,-4.938441703,-5.038150667
315.6,-4.911436254,-4.734650211
315.7,-4.87958381,-4.861293819
315.8,-4.842915806,-4.797167628
315.9,-4.801468428,-4.912249353
316,-4.755282581,-4.659814529
316.1,-4.704403845,-4.651812612
316.2,-4.648882429,-4.620829739
316.3,-4.588773128,-4.61220327
316.4,-4.524135262,-4.385991189
316.5,-4.455032621,-4.438701405
316.6,-4.3815334,-4.268034545
316.7,-4.303710135,-4.316518643
316.8,-4.221639628,-4.327212401
316.9,-4.135402871,-4.426063805
317,-4.045084972,-4.01630098
317.1,-3.950775062,-4.13880527
317.2,-3.852566214,-3.712578986
317.3,-3.750555348,-3.951425996
317.4,-3.644843137,-3.746846741
317.5,-3.535533906,-3.587184033
317.6,-3.42273553,-3.396138575
317.7,-3.306559327,-3.298208029
317.8,-3.187119949,-3.258857041
317.9,-3.064535268,-3.022189801
318,-2.938926261,-2.918344541
318.1,-2.810416889,-2.724380084
318.2,-2.679133975,-2.707481693
318.3,-2.545207079,-2.544240451
318.4,-2.408768371,-2.516237319
318.5,-2.269952499,-2.218309449
318.6,-2.128896458,-2.084388243
318.7,-1.985739453,-2.009840153
318.8,-1.840622763,-1.735533693
318.9,-1.693689601,-1.774328155
319,-1.545084972,-1.62120731
319.1,-1.39495553,-1.366878102
319.2,-1.243449436,-0.975131595
319.3,-1.090716207,-0.998110742
319.4,-0.936906573,-0.963379466
319.5,-0.782172325,-0.624727502
319.6,-0.626666168,-0.698786372
319.7,-0.470541567,-0.338849914
319.8,-0.313952598,-0.309588935
319.9,-0.157053795,-0.185942035
320,-1.96E-14,-0.13438417
320.1,0.157053795,0.283578689
320.2,0.313952598,0.299570009
320.3,0.470541567,0.46636986
320.4,0.626666168,0.636893301
320.5,0.782172325,0.638970951
320.6,0.936906573,1.099441748
320.7,1.090716207,1.050074657
320.8,1.243449436,1.600813628
320.9,1.39495553,1.490726178
321,1.545084972,1.419462377
321.1,1.693689601,1.63848047
321.2,1.840622763,1.687816756
321.3,1.985739453,1.952285746
321.4,2.128896458,2.323268835
321.5,2.269952499,2.168749294
321.6,2.408768371,2.314772299
321.7,2.545207079,2.457354005
321.8,2.679133975,2.708892366
321.9,2.810416889,2.860377715
322,2.938926261,2.689720578
322.1,3.064535268,3.138053543
322.2,3.187119949,3.12703989
322.3,3.306559327,3.261279018
322.4,3.42273553,3.327617451
322.5,3.535533906,3.710265527
322.6,3.644843137,3.73931791
322.7,3.750555348,3.887253415
322.8,3.852566214,3.659140308
322.9,3.950775062,4.064580837
323,4.045084972,4.122961119
323.1,4.135402871,4.153180982
323.2,4.221639628,4.330140164
323.3,4.303710135,4.352807364
323.4,4.3815334,4.401838194
323.5,4.455032621,4.483220154
323.6,4.524135262,4.482704931
323.7,4.588773128,4.532034737
323.8,4.648882429,4.663314029
323.9,4.704403845,4.871660951
324,4.755282581,4.627337351
324.1,4.801468428,4.804739648
324.2,4.842915806,4.791428574
324.3,4.87958381,4.828137869
324.4,4.911436254,4.94504506
324.5,4.938441703,4.914132991
324.6,4.960573507,4.966707584
324.7,4.977809823,4.874676002
324.8,4.990133642,5.000275427
324.9,4.997532802,4.946489991
325,5,4.923040092
325.1,4.997532802,5.171621399
325.2,4.990133642,5.06013644
325.3,4.977809823,5.007484685
325.4,4.960573507,5.207813395
325.5,4.938441703,4.921040543
325.6,4.911436254,4.927821448
325.7,4.87958381,5.07321217
325.8,4.842915806,4.848015
325.9,4.801468428,4.81148863
326,4.755282581,4.885844995
326.1,4.704403845,4.746464079
326.2,4.648882429,4.505785744
326.3,4.588773128,4.444153953
326.4,4.524135262,4.565273324
326.5,4.455032621,4.558246462
326.6,4.3815334,4.30239075
326.7,4.303710135,4.332025586
326.8,4.221639628,4.414038789
326.9,4.135402871,4.215313986
327,4.045084972,3.984142852
327.1,3.950775062,3.911370109
327.2,3.852566214,3.934699863
327.3,3.750555348,3.69044242
327.4,3.644843137,3.747009067
327.5,3.535533906,3.565636166
327.6,3.42273553,3.311265855
327.7,3.306559327,3.319522089
327.8,3.187119949,3.035529983
327.9,3.064535268,3.114579159
328,2.938926261,3.00853737
328.1,2.810416889,2.803762676
328.2,2.679133975,2.636722644
328.3,2.545207079,2.604927324
328.4,2.408768371,2.634846867
328.5,2.269952499,2.127939167
328.6,2.128896458,2.153663116
328.7,1.985739453,1.957930552
328.8,1.840622763,1.827523968
328.9,1.693689601,1.677924523
329,1.545084972,1.743882867
329.1,1.39495553,1.314427566
329.2,1.243449436,1.196353216
329.3,1.090716207,1.174080597
329.4,0.936906573,1.090057013
329.5,0.782172325,0.880753128
329.6,0.626666168,0.585068737
329.7,0.470541567,0.572202766
329.8,0.313952598,0.398917239
329.9,0.157053795,0.371696272
330,2.44310379192882e-15,0.030966292
330.1,-0.157053795,-0.253308556
330.2,-0.313952598,-0.365939476
330.3,-0.470541567,-0.463602582
330.4,-0.626666168,-0.861100606
330.5,-0.782172325,-0.819589972
330.6,-0.936906573,-1.060741478
330.7,-1.090716207,-1.095558727
330.8,-1.243449436,-1.275131346
330.9,-1.39495553,-1.365798101
331,-1.545084972,-1.435073835
331.1,-1.693689601,-1.738575929
331.2,-1.840622763,-1.851463247
331.3,-1.985739453,-1.887848931
331.4,-2.128896458,-1.807137756
331.5,-2.269952499,-2.2915807
331.6,-2.408768371,-2.31962641
331.7,-2.545207079,-2.556882841
331.8,-2.679133975,-2.632236286
331.9,-2.810416889,-2.897158287
332,-2.938926261,-3.068617059
332.1,-3.064535268,-3.10226852
332.2,-3.187119949,-3.315619483
332.3,-3.306559327,-3.269051794
332.4,-3.42273553,-3.53280813
332.5,-3.535533906,-3.54016154
332.6,-3.644843137,-3.633656795
332.7,-3.750555348,-3.699537818
332.8,-3.852566214,-3.795983865
332.9,-3.950775062,-3.937501841
333,-4.045084972,-4.090072754
333.1,-4.135402871,-4.225269858
333.2,-4.221639628,-4.211821729
333.3,-4.303710135,-4.289085182
333.4,-4.3815334,-4.485300218
333.5,-4.455032621,-4.379715691
333.6,-4.524135262,-4.536764069
